time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,class
3.784908273,496467,3151,116292,132657,42664338,79956255,vgg16
3.795089494,496125,3264,116339,132449,42661869,79920358,vgg16
3.805267565,496405,3244,116231,132513,42650606,79888743,vgg16
3.815445176,495685,3257,116056,132066,42648655,79891133,vgg16
3.825624298,496241,3130,116182,132337,42654884,79924889,vgg16
3.835801477,495348,3380,115984,132802,42620906,79834065,vgg16
3.845975624,495792,3375,116255,131728,42634259,79874403,vgg16
3.856157907,496877,3238,116186,132377,42639012,79922642,vgg16
3.866339651,496213,3208,116121,131557,42666252,79968293,vgg16
3.876531239,497195,3189,116080,132592,42707441,80021808,vgg16
3.88677056,498248,3246,116936,132456,42905543,80408172,vgg16
3.896959725,491534,3161,109896,130500,42201476,79267893,vgg16
3.907137084,497804,3303,111075,132632,42645319,80013924,vgg16
3.917315521,497014,3224,116301,132870,42647311,79959557,vgg16
3.927497444,497789,3191,116069,131477,42664739,80018735,vgg16
3.937674853,496780,3152,116021,132225,42647317,79944311,vgg16
3.94785472,493868,3192,115688,131993,42631119,79910245,vgg16
3.958046124,499131,3274,116569,132193,42705538,80031296,vgg16
3.968223309,496804,3174,116409,132120,42648815,79956302,vgg16
3.978413698,496723,3177,116554,131768,42701784,80097932,vgg16
3.988599914,496950,3224,116424,132195,42686109,80033500,vgg16
3.998783758,496248,3203,116332,131446,42673978,79999904,vgg16
4.008965904,496910,3269,116384,132188,42665441,79982950,vgg16
4.019147922,496231,3190,116538,131746,42668142,79985564,vgg16
4.029343101,497103,3157,116420,132268,42720641,80129547,vgg16
4.039521206,496403,3168,116674,132108,42624987,79888233,vgg16
4.049704737,496775,3123,116897,132414,42644905,79926729,vgg16
4.059878784,496641,3174,116740,132480,42605838,79862120,vgg16
4.070068556,497487,3294,116855,132819,42655987,79937379,vgg16
4.080267617,497092,3192,116673,132306,42740734,80121091,vgg16
4.09045149,496308,3168,116597,131958,42673501,80020609,vgg16
4.100624243,497007,3272,116587,132939,42629452,79876408,vgg16
4.110807197,496289,3178,116303,131890,42669271,80023802,vgg16
4.120995389,497120,3251,116295,132671,42693727,80025818,vgg16
4.131173152,496195,3256,116095,131928,42649732,79965470,vgg16
4.141365818,498285,3403,116967,133597,42712572,80002646,vgg16
4.151538657,494533,3335,115306,130996,42597732,79876892,vgg16
4.161723726,497036,3436,116188,132869,42680504,80020331,vgg16
4.171898485,495466,3546,116134,132730,42637008,79886872,vgg16
4.182064884,492934,3811,106955,135606,42177723,77906701,vgg16
4.192260247,2592202,88695,169827,294867,42723733,67407670,vgg16
4.202443933,4054166,104899,1312650,2096671,41105480,19400515,vgg16
4.212674034,2229230,27718,1813918,2343835,42851842,11478019,vgg16
4.222922593,1059007,1425,2135159,2612108,42923815,5714442,vgg16
4.233156111,1047935,1352,2130038,2609594,42767629,5652312,vgg16
4.24339425,1057591,1347,2141996,2622082,42902709,5703146,vgg16
4.25365009,1060188,1362,2144563,2642776,42953674,5717793,vgg16
4.263866906,1065307,1414,2142145,2629618,42842452,5748185,vgg16
4.274101891,1053042,1339,2151415,2632729,42867247,5678622,vgg16
4.284324592,1059546,1388,2133931,2613249,42779093,5717142,vgg16
4.294559238,1416559,11595,2012502,2469698,42903856,7403429,vgg16
4.304798273,2013083,28084,1803326,2253874,42860396,10403988,vgg16
4.315015727,6644827,31766,894678,1338944,42794711,41140909,vgg16
4.325224715,1191303,1004,155424,277854,42764017,7925985,vgg16
4.335409828,1144715,900,150177,265668,42662207,7618258,vgg16
4.345599661,1145876,812,150126,265640,42699667,7624649,vgg16
4.355782867,1142020,823,149795,265126,42640652,7599264,vgg16
4.365972825,1145014,826,150116,265116,42700416,7616714,vgg16
4.376149,1144456,840,149841,265722,42643140,7616578,vgg16
4.386341304,1146312,796,150149,265029,42709440,7626773,vgg16
4.396528605,1145248,817,150077,266467,42687166,7620162,vgg16
4.406710038,1143561,796,150108,265193,42664977,7607821,vgg16
4.416895188,1145530,805,150089,265826,42678782,7624054,vgg16
4.427091155,1146744,808,150666,266374,42726810,7629396,vgg16
4.437273806,1176941,812,153026,272235,42578471,7830722,vgg16
4.447458963,1145142,826,150172,265586,42678582,7619250,vgg16
4.457647403,1143407,879,149775,266155,42665411,7610729,vgg16
4.467826969,1143862,841,149662,265293,42656384,7617002,vgg16
4.478006368,1145666,821,149849,264760,42656229,7618916,vgg16
4.488186469,1144484,845,149883,265196,42658976,7613116,vgg16
4.498372482,1146156,825,150099,265493,42682955,7627909,vgg16
4.508544876,1140391,815,149110,264463,42396711,7589335,vgg16
4.51873847,1153418,831,150627,267623,42575254,7671432,vgg16
4.528930302,1146354,835,149915,265873,42705122,7631093,vgg16
4.539112278,1144341,808,149839,265068,42665471,7612741,vgg16
4.549305383,1146669,826,150021,266379,42714522,7629788,vgg16
4.559482655,1141825,828,149478,264561,42615381,7597496,vgg16
4.569677085,1146118,808,149909,265595,42720005,7628023,vgg16
4.57985829,1145478,818,149961,265786,42661349,7618123,vgg16
4.590040808,1144892,811,149850,265706,42668976,7620163,vgg16
4.600229657,1146810,807,150143,266098,42696162,7632296,vgg16
4.610402939,1143320,812,149749,264576,42628228,7606487,vgg16
4.620583498,1145064,826,149906,265755,42663715,7618754,vgg16
4.630763802,1145283,847,149960,265684,42660085,7622411,vgg16
4.640930768,1143476,842,149429,265123,42602664,7610717,vgg16
4.651109894,1141677,822,149681,264189,42626287,7595737,vgg16
4.66129519,1145574,818,149745,265335,42681341,7619747,vgg16
4.671478037,1144624,824,149973,264640,42669867,7620517,vgg16
4.681662436,1186242,859,154420,274566,42676333,7889555,vgg16
4.691860983,1147310,824,150148,266495,42736839,7633107,vgg16
4.702055435,1145525,830,150463,266136,42720513,7622199,vgg16
4.712235095,1145835,815,149696,266101,42655942,7627380,vgg16
4.722422061,1144493,835,150040,265493,42686969,7613970,vgg16
4.732607319,1145580,811,149714,265773,42681968,7621008,vgg16
4.742792647,1144887,809,149786,264904,42679769,7621361,vgg16
4.752979751,1143783,821,149602,265398,42661216,7608319,vgg16
4.763159009,1144376,796,149907,264962,42656955,7614349,vgg16
4.773332732,1145202,839,149533,265456,42629874,7622046,vgg16
4.783544652,1171223,1359,153596,274744,42246063,7782112,vgg16
4.793675623,1091338,1166,143083,259259,41250731,7254866,vgg16
4.803861988,1133528,953,148774,264088,42491166,7540697,vgg16
4.814037823,8604344,20809,157773,298602,42530766,58280047,vgg16
4.824227795,9624190,28540,146543,319681,42705210,65258962,vgg16
4.834418556,1142491,929,149467,265687,42688929,7617239,vgg16
4.844531544,1128275,908,147416,263593,42253673,7509510,vgg16
4.854737268,1138200,865,148740,264261,42673616,7585688,vgg16
4.864930877,1140404,853,149348,265956,42688912,7597302,vgg16
4.875110501,1142285,857,149455,264979,42655964,7611019,vgg16
4.885295584,1144510,868,149791,266899,42680390,7623622,vgg16
4.895473463,1174452,859,153280,272651,42596564,7824852,vgg16
4.90564792,5727001,13839,461903,688008,42547935,38065910,vgg16
4.915729938,9202064,278992,395362,795327,42084567,57026976,vgg16
4.925955603,10388340,205035,311231,1002922,42706322,45667217,vgg16
4.936095552,8710582,306146,250414,1175319,43813343,41135120,vgg16
4.946408062,92104,3166,5230,9985,504877,405012,vgg16
4.956644767,417213,14178,39542,52235,2740855,1943914,vgg16
4.9668724,11158937,253183,149248,589764,37277240,49280134,vgg16
4.977023519,14382725,231108,220534,435757,41361677,67800267,vgg16
4.987249551,12459215,309378,144566,872518,42835362,58563141,vgg16
4.997471872,9534325,343579,53236,1318389,42570037,44897632,vgg16
5.007686433,9451239,348022,46384,1345566,42642106,44493048,vgg16
5.017894675,13779126,257444,101621,524459,42627054,64428872,vgg16
5.028122192,16968076,237051,55594,237237,42798360,77374767,vgg16
5.038258786,15941792,204801,162868,498024,53113144,88640965,vgg16
5.04839698,16981503,74943,26625,42467,42524934,126029368,vgg16
5.058572922,17292435,56712,24792,38236,42800106,131406592,vgg16
5.077287815,24160086,73902,919153,2070314,345559131,442594738,vgg16
5.087518975,4566207,16355,638462,1372198,236975855,228925282,vgg16
5.097753776,3904561,17627,741791,2043756,254288836,246971081,vgg16
5.107981298,2745548,17796,908829,3002704,278664195,234574126,vgg16
5.118235081,2625351,16261,854064,2973853,255107945,232921076,vgg16
5.128485622,3177604,26464,369818,3347100,255124912,233457608,vgg16
5.138713096,2912468,18931,287129,3303458,264349752,242844926,vgg16
5.149308442,5014228,31523,502957,5204213,267919746,243751641,vgg16
5.159638443,1493540,14384,1080228,3824434,49280815,53519103,vgg16
5.16980873,1255520,12203,1086020,3457948,41626267,39895826,vgg16
5.179932658,4235586,92300,702665,1120600,33550780,17262558,vgg16
5.190148478,8220105,186346,957066,1516557,36514203,27555531,vgg16
5.200324133,6172901,144969,806282,1267694,37076406,21428458,vgg16
5.210562147,1078400,44575,640186,926913,28355552,3454991,vgg16
5.220719052,1526641,25551,542856,829989,30602348,7304559,vgg16
5.230953395,6848954,145636,902638,1410829,33661202,22713857,vgg16
5.241210582,4166020,89943,842468,1355645,34807171,17731430,vgg16
5.251473325,5516095,116237,1077204,1779321,32819201,20690283,vgg16
5.261745161,938418,27703,706248,1130415,29581125,2862607,vgg16
5.271889646,578534,16379,573434,928688,28176287,1997176,vgg16
5.282124821,6556676,158908,681679,1100931,36227177,24549771,vgg16
5.292385481,4846349,90475,725391,1184944,35860573,19728813,vgg16
5.302668219,5467549,124462,1101246,1795388,32085744,18269880,vgg16
5.312899663,2252652,56963,712524,1234053,33715524,9459878,vgg16
5.323137745,1874789,23420,633825,1136188,31782993,7874793,vgg16
5.333377608,3712224,82034,924886,1601191,32619174,12999573,vgg16
5.343630581,2630865,60057,526401,902082,33410473,10978883,vgg16
5.353889618,7170296,202096,823842,1348454,38024138,27120942,vgg16
5.364150178,15332005,135802,439143,830083,40693767,91504570,vgg16
5.374328784,12113309,52717,362999,519975,37707002,74976349,vgg16
5.384044852,17346252,61650,211470,484776,39770082,113355234,vgg16
0.010157353,9752272,402218,115624,433257,34025215,44282718,densenet121
0.020371117,13086689,489853,82064,534781,42226547,60118768,densenet121
0.030576947,10721921,195073,230898,665673,42381944,66367245,densenet121
0.040786548,10884596,105212,480280,966992,42520230,65030696,densenet121
0.051007325,11391572,133928,186767,690248,42815739,76250669,densenet121
0.061219743,10284670,113160,217791,650726,42784509,70410779,densenet121
0.071443341,8361296,74463,278592,654331,42868938,59702125,densenet121
0.081700486,8339184,74786,287639,674026,42872920,59053476,densenet121
0.09191671,7711816,76406,315401,633509,41601284,54484123,densenet121
0.102136527,8069468,89092,321593,707467,42630170,56344189,densenet121
0.112354287,11289330,131196,282358,553755,42526872,61635158,densenet121
0.122563705,20149591,82904,183710,257486,42692390,90527551,densenet121
0.132775968,19551299,86426,180010,241488,42756421,87988475,densenet121
0.142978463,12634182,311611,293488,562552,42558287,59259568,densenet121
0.153100834,14404583,429677,114983,486231,48413164,71449208,densenet121
0.163246239,75494997,300032,91581,322575,305868176,367909835,densenet121
0.17336164,75043026,260402,72969,306198,301613756,365667221,densenet121
0.183560865,12349566,338057,206239,646199,43047487,57176813,densenet121
0.193767917,11637068,395045,180868,729711,42515627,57880529,densenet121
0.203906581,12903789,402136,110020,569622,42268849,59879499,densenet121
0.214107577,11850912,447354,148559,673216,42609326,53965505,densenet121
0.224294267,10989542,464893,161207,746583,42492634,50676372,densenet121
0.234500559,13286590,426858,125890,544326,42663035,60674794,densenet121
0.244694335,15273043,350369,93400,291980,42571340,70288112,densenet121
0.254900004,13642796,365000,163023,550048,42687904,61953322,densenet121
0.265112397,15602605,371736,75533,301905,42660002,71010279,densenet121
0.275312228,12721854,414742,177126,704178,42687862,57291288,densenet121
0.285514472,9132864,192784,599195,1157096,39732501,37124022,densenet121
0.29571206,13074217,413517,157622,553668,42615903,59584716,densenet121
0.305915161,12305726,435100,154037,635037,42677239,56158413,densenet121
0.316118675,12986234,434594,120217,573340,42737297,59507535,densenet121
0.326317767,12185190,444563,135401,620251,42729196,56282422,densenet121
0.336519881,12592157,461860,158476,718693,42724906,56016222,densenet121
0.346737074,11449533,445322,193833,728947,42794110,51724456,densenet121
0.356949929,13827552,406391,93465,385522,42774218,63706218,densenet121
0.367149282,13105122,462202,117700,613034,42733443,58933340,densenet121
0.377365601,14575788,413948,111457,511106,42796808,67172798,densenet121
0.387576405,12847747,441939,136410,608601,42730714,58434021,densenet121
0.397803253,12641331,435625,134033,601123,42832384,58326986,densenet121
0.407995601,12006917,451668,138797,636721,42696814,54752069,densenet121
0.418219526,14838644,368630,71547,279914,42820364,68920253,densenet121
0.428421462,13360381,413095,141502,630128,42750962,60668971,densenet121
0.438633402,13774673,350737,155883,681840,42759034,64063899,densenet121
0.448825826,14101766,382841,104451,404780,42695672,65429196,densenet121
0.459043976,8526555,222477,658410,1211580,39078947,33542806,densenet121
0.469264629,5138694,124949,791341,1334651,35727484,17629430,densenet121
0.479479318,10839536,462273,187150,660199,41832999,49749663,densenet121
0.489705617,11338020,422926,204621,739716,42706406,51424536,densenet121
0.49990936,12079931,448140,126519,602071,42685323,55358078,densenet121
0.510111466,13470106,463541,125886,532198,42734917,60978102,densenet121
0.520306952,14236035,358402,72239,363218,42710650,66145635,densenet121
0.530506136,12668542,397680,131864,487906,42731067,58811531,densenet121
0.540713887,13808581,430401,130317,546608,42733628,62881681,densenet121
0.550911608,17262379,351367,75870,364753,42710848,80623655,densenet121
0.561095904,13729875,373087,165504,577818,42092902,65070309,densenet121
0.57130682,10995570,430962,190717,851676,42772632,51222431,densenet121
0.581505677,12161314,473774,137760,620975,42595429,54512789,densenet121
0.591705631,11849529,461292,128334,674017,42724256,54110733,densenet121
0.601898702,13170121,402119,116372,524511,42575437,60548744,densenet121
0.612085859,16118634,314537,89641,363660,42622001,74332313,densenet121
0.622205227,11535278,439968,152674,609479,42244715,52451277,densenet121
0.632398799,11146878,447881,182813,725561,42485803,50669772,densenet121
0.642610331,19113978,183663,68582,228912,42712979,89703560,densenet121
0.652807738,13986303,345577,109819,459222,42679955,64653029,densenet121
0.663005338,15703249,290714,125088,370416,42724796,72803193,densenet121
0.673209084,17425958,177672,125147,413245,42741224,80635068,densenet121
0.683431021,6750827,150778,926503,1431599,35316881,23036172,densenet121
0.693718755,6267076,149295,925732,1452543,36571191,21276002,densenet121
0.703940286,6562758,138007,386925,628884,34454634,29035108,densenet121
0.714161331,15148376,252467,195177,432432,42759326,66418666,densenet121
0.724286844,13960382,330228,115937,377377,42310114,63477090,densenet121
0.734497238,14388177,337807,115651,412509,42740438,64928715,densenet121
0.744691169,13260772,391266,124380,681330,42613095,59286265,densenet121
0.754892112,13562523,357240,117433,462080,42735864,61834686,densenet121
0.765111862,14610132,315380,134183,454603,42808220,66326707,densenet121
0.775315317,15801196,317676,85375,340290,42736110,70897008,densenet121
0.78551395,13693113,365457,168077,550630,42633491,61482730,densenet121
0.795706917,11603328,453871,150517,618291,42605434,52915252,densenet121
0.805904576,11262421,433903,190072,785598,42723837,52190773,densenet121
0.816111519,12173316,428221,163739,781266,42711059,57169850,densenet121
0.826323828,13486730,430454,134578,693330,42749985,64109166,densenet121
0.836523881,12366889,441475,184539,839876,42709479,58014250,densenet121
0.846736297,13329316,456945,144267,712450,42751187,63291723,densenet121
0.856931116,18050764,330595,103181,483723,42542240,91533831,densenet121
0.867133218,20438892,279554,106052,420934,42680729,103648817,densenet121
0.877338215,13062487,432158,149538,658532,42756812,62615620,densenet121
0.887544824,12813387,438139,170367,669630,42725059,60217475,densenet121
0.89775206,12238732,462412,146737,600422,42732704,55185164,densenet121
0.907972657,12509376,409668,166409,649881,42778365,56650977,densenet121
0.91818813,5344085,112232,876071,1335398,34718666,18680772,densenet121
0.928413462,9546586,215894,1049580,1649963,37794614,32633549,densenet121
0.938617297,2550024,96911,831601,1231302,32567839,8385129,densenet121
0.948849112,5516468,139813,383773,801160,35374105,26141012,densenet121
0.959133016,952818,34126,67148,152107,5440019,4636398,densenet121
